section_crn,day_id
21568,Tuesday
21036,Monday
21064,Thursday
21980,Tuesday
24332,Thursday
24597,Thursday
23370,Monday
23371,Wednesday
22616,Friday
23310,Monday
22443,Monday
22444,Wednesday
24333,Thursday
20576,Tuesday
20680,Thursday
21917,Wednesday
22550,Tuesday
22550,Thursday
22634,Tuesday
22634,Thursday
21976,Monday
21976,Wednesday
21977,Monday
21977,Wednesday
20203,Monday
20203,Wednesday
21072,Monday
21072,Wednesday
20166,Tuesday
20166,Thursday
21303,Tuesday
21303,Thursday
21146,Monday
21146,Wednesday
21531,Monday
21531,Wednesday
23397,Tuesday
23397,Thursday
23398,Tuesday
23398,Thursday
24594,Thursday
20787,Monday
20787,Wednesday
21978,Monday
21978,Wednesday
22686,Monday
22686,Wednesday
22939,Monday
22939,Wednesday
22940,Tuesday
22940,Thursday
22941,Tuesday
22941,Thursday
20959,Friday
21833,Friday
21834,Friday
21981,Tuesday
23327,Thursday
21000,Tuesday
24477,Tuesday
21001,Tuesday
24478,Wednesday
23328,Wednesday
24334,Wednesday
22445,Tuesday
24335,Thursday
24336,Wednesday
21920,Monday
23063,Monday
21921,Tuesday
23267,Tuesday
23267,Thursday
23268,Tuesday
23268,Thursday
24362,Tuesday
24362,Thursday
23840,Wednesday
24363,Tuesday
24363,Thursday
23543,Friday
20895,Monday
20896,Wednesday
20964,Wednesday
22805,Wednesday
24366,Tuesday
20600,Thursday
20601,Thursday
21290,Thursday
22221,Thursday
24364,Thursday
24365,Thursday
20510,Tuesday
20510,Thursday
20068,Wednesday
20859,Monday
20859,Wednesday
20020,Monday
20020,Wednesday
20021,Tuesday
20021,Thursday
24347,Tuesday
24347,Thursday
20905,Wednesday
22456,Thursday
20177,Tuesday
20176,Friday
20865,Wednesday
24348,Thursday
20860,Monday
20863,Monday
20861,Tuesday
20764,Monday
20764,Wednesday
20764,Friday
24349,Monday
24349,Wednesday
24349,Friday
23620,Monday
23620,Wednesday
23562,Monday
23562,Wednesday
23563,Monday
23563,Wednesday
20023,Monday
20023,Wednesday
20023,Friday
20343,Monday
20343,Wednesday
20098,Monday
20098,Wednesday
20992,Monday
20992,Wednesday
22923,Tuesday
22923,Thursday
22922,Tuesday
22922,Thursday
20740,Monday
20740,Wednesday
24350,Monday
24350,Wednesday
24350,Friday
23565,Monday
23565,Wednesday
23565,Friday
22800,Tuesday
22800,Thursday
24353,Tuesday
24353,Thursday
20512,Tuesday
20512,Thursday
20455,Tuesday
20455,Thursday
23538,Tuesday
23538,Thursday
23283,Tuesday
23283,Thursday
23284,Tuesday
23284,Thursday
23618,Tuesday
23618,Thursday
21413,Monday
24293,Monday
20996,Monday
20996,Wednesday
20997,Monday
20997,Wednesday
20998,Monday
20998,Wednesday
22751,Tuesday
22751,Thursday
23285,Tuesday
23285,Thursday
24609,Tuesday
24609,Thursday
21112,Tuesday
21112,Thursday
20741,Tuesday
20741,Thursday
23539,Tuesday
23539,Thursday
23540,Wednesday
21109,Tuesday
21488,Tuesday
21488,Thursday
21536,Tuesday
21537,Tuesday
23548,Thursday
21110,Friday
21111,Friday
23549,Friday
23286,Monday
23062,Monday
21538,Tuesday
23550,Thursday
20999,Tuesday
21277,Tuesday
23323,Tuesday
24608,Tuesday
20691,Monday
20692,Monday
22181,Tuesday
20811,Wednesday
23292,Monday
20693,Monday
20694,Thursday
23508,Friday
21975,Monday
20894,Wednesday
21239,Tuesday
21239,Thursday
21782,Wednesday
20350,Wednesday
23293,Monday
23293,Wednesday
23294,Tuesday
23294,Thursday
21923,Tuesday
21924,Tuesday
23295,Wednesday
24438,Friday
20635,Tuesday
21529,Tuesday
24316,Tuesday
23297,Tuesday
23297,Thursday
23298,Tuesday
23298,Thursday
23299,Tuesday
23299,Thursday
22814,Wednesday
23301,Thursday
21038,Monday
20302,Monday
20631,Wednesday
20810,Thursday
21697,Thursday
21513,Thursday
22754,Friday
22396,Monday
20982,Thursday
23518,Tuesday
21002,Tuesday
23288,Wednesday
21106,Monday
21247,Monday
23054,Monday
20514,Wednesday
22442,Tuesday
22223,Thursday
20432,Thursday
20648,Thursday
20620,Tuesday
20620,Thursday
20048,Tuesday
20048,Thursday
20584,Tuesday
20584,Thursday
20993,Wednesday
20585,Friday
20586,Friday
21049,Monday
21021,Thursday
21022,Monday
21022,Wednesday
21023,Monday
21023,Wednesday
21024,Wednesday
21785,Tuesday
22802,Monday
20193,Wednesday
24355,Monday
24355,Wednesday
23318,Monday
23318,Wednesday
24356,Monday
23316,Monday
23316,Wednesday
21658,Tuesday
23201,Thursday
21367,Monday
21367,Wednesday
20174,Monday
20174,Wednesday
23274,Monday
23274,Wednesday
23275,Monday
23275,Wednesday
23282,Monday
23282,Wednesday
23319,Tuesday
23319,Thursday
23276,Tuesday
23276,Thursday
23277,Tuesday
23277,Thursday
23278,Monday
23278,Wednesday
23279,Monday
23279,Wednesday
23280,Monday
23280,Wednesday
23320,Tuesday
23320,Thursday
23281,Tuesday
23281,Thursday
23321,Tuesday
23321,Thursday
23322,Tuesday
23322,Thursday
20466,Monday
20466,Wednesday
20467,Monday
20467,Wednesday
20468,Monday
20468,Wednesday
20473,Tuesday
20473,Thursday
21148,Tuesday
21148,Thursday
22174,Monday
22174,Wednesday
22175,Friday
20887,Monday
20887,Wednesday
22178,Tuesday
22178,Thursday
20780,Tuesday
20780,Thursday
22676,Monday
22676,Wednesday
20078,Monday
20078,Wednesday
20682,Tuesday
20682,Thursday
20304,Tuesday
20304,Thursday
20983,Tuesday
20983,Thursday
22705,Friday
23793,Monday
23793,Wednesday
23794,Tuesday
23794,Thursday
22218,Tuesday
22218,Thursday
23805,Monday
23805,Wednesday
20303,Monday
20303,Wednesday
23059,Monday
23059,Wednesday
20190,Tuesday
20190,Thursday
21269,Tuesday
21269,Thursday
21270,Tuesday
21270,Thursday
23812,Tuesday
23812,Thursday
21366,Tuesday
21366,Thursday
20980,Monday
20980,Wednesday
21566,Monday
21566,Wednesday
22819,Monday
22819,Wednesday
21654,Monday
21654,Wednesday
22114,Tuesday
22115,Wednesday
22116,Wednesday
22117,Friday
24306,Friday
21293,Monday
22810,Tuesday
24375,Monday
24377,Tuesday
24379,Wednesday
24370,Tuesday
20003,Monday
20003,Wednesday
20003,Friday
20004,Tuesday
20004,Thursday
20005,Wednesday
22789,Thursday
21044,Thursday
22790,Tuesday
21045,Tuesday
20477,Thursday
21046,Tuesday
20479,Thursday
20544,Thursday
20478,Tuesday
20543,Tuesday
23138,Tuesday
23138,Thursday
20480,Thursday
20182,Tuesday
23377,Tuesday
23377,Thursday
24573,Monday
24573,Wednesday
24574,Monday
24574,Wednesday
20013,Tuesday
20013,Thursday
24517,Tuesday
24517,Thursday
22553,Monday
22553,Wednesday
20892,Monday
20892,Wednesday
24555,Monday
24555,Wednesday
20536,Monday
20536,Wednesday
20536,Friday
20538,Monday
20538,Wednesday
20538,Friday
20535,Monday
20535,Wednesday
20535,Friday
20537,Monday
20537,Wednesday
20537,Friday
20539,Tuesday
20597,Tuesday
23573,Monday
23573,Wednesday
23573,Friday
21801,Wednesday
21802,Wednesday
21803,Wednesday
21804,Wednesday
21805,Friday
21806,Friday
21807,Friday
21808,Friday
21809,Friday
23124,Thursday
21810,Thursday
21811,Thursday
21812,Thursday
23125,Thursday
21813,Friday
23126,Friday
21814,Monday
21814,Wednesday
21814,Friday
21815,Monday
21815,Wednesday
21815,Friday
21816,Tuesday
21816,Thursday
21817,Tuesday
21818,Tuesday
21819,Tuesday
21820,Tuesday
21821,Wednesday
21822,Wednesday
21823,Thursday
21824,Thursday
21825,Thursday
21826,Thursday
21827,Wednesday
21828,Wednesday
21829,Wednesday
22180,Monday
22180,Wednesday
21830,Monday
21830,Wednesday
21831,Monday
21831,Wednesday
21422,Thursday
20402,Wednesday
21832,Thursday
20201,Monday
20201,Wednesday
20201,Friday
20832,Wednesday
20833,Thursday
20834,Friday
20845,Wednesday
22199,Thursday
23895,Friday
20836,Wednesday
20837,Thursday
20838,Wednesday
20839,Wednesday
20846,Thursday
23905,Thursday
20835,Tuesday
20835,Thursday
22201,Wednesday
20531,Friday
20532,Friday
21695,Friday
20530,Tuesday
20530,Thursday
20527,Monday
21369,Monday
20574,Tuesday
20574,Thursday
20342,Tuesday
20342,Thursday
24141,Monday
24141,Wednesday
20529,Monday
21278,Monday
20528,Tuesday
20528,Thursday
20533,Tuesday
20533,Thursday
20769,Wednesday
20769,Friday
22680,Tuesday
22680,Thursday
20534,Tuesday
20534,Thursday
20424,Wednesday
21253,Tuesday
20847,Monday
20847,Wednesday
20847,Friday
21066,Tuesday
21066,Thursday
21030,Monday
21030,Wednesday
20830,Monday
20830,Wednesday
20831,Monday
20831,Wednesday
20908,Tuesday
20908,Thursday
21577,Thursday
22222,Tuesday
22222,Thursday
20401,Wednesday
20985,Monday
20138,Thursday
24636,Monday
24636,Wednesday
24636,Friday
21478,Friday
20025,Thursday
20215,Wednesday
20216,Tuesday
20217,Monday
21472,Wednesday
23121,Monday
23122,Wednesday
20218,Tuesday
20220,Thursday
20221,Tuesday
20219,Monday
21473,Friday
21476,Friday
23094,Wednesday
23119,Friday
23120,Tuesday
20024,Tuesday
20024,Thursday
23116,Tuesday
23116,Thursday
20028,Monday
20029,Monday
20087,Monday
20031,Monday
20053,Monday
20222,Tuesday
20223,Tuesday
20224,Tuesday
20225,Tuesday
20226,Tuesday
20374,Wednesday
20228,Wednesday
20229,Wednesday
20375,Thursday
20376,Thursday
20377,Thursday
20378,Thursday
20579,Thursday
20379,Friday
20556,Friday
21500,Friday
20587,Wednesday
21497,Monday
20295,Monday
20296,Monday
21256,Tuesday
20054,Tuesday
20380,Tuesday
20030,Tuesday
20381,Tuesday
20062,Tuesday
20163,Wednesday
21257,Wednesday
20230,Wednesday
20231,Wednesday
20232,Wednesday
20233,Wednesday
20235,Thursday
20236,Thursday
20237,Thursday
20238,Thursday
20588,Wednesday
20385,Friday
20386,Friday
20387,Friday
20388,Friday
20382,Thursday
20384,Thursday
20227,Wednesday
20578,Monday
23097,Tuesday
20139,Tuesday
20234,Thursday
20239,Thursday
20026,Monday
20026,Wednesday
20026,Friday
20027,Monday
20027,Wednesday
20027,Friday
20240,Monday
20240,Wednesday
20240,Friday
20241,Monday
20241,Wednesday
20241,Friday
22428,Wednesday
22663,Friday
22664,Friday
22665,Thursday
22667,Tuesday
20660,Wednesday
21141,Wednesday
20653,Thursday
21142,Friday
21258,Friday
21453,Thursday
20147,Wednesday
20147,Friday
23763,Thursday
23762,Monday
23762,Wednesday
23762,Friday
20651,Tuesday
20652,Wednesday
21143,Friday
20650,Monday
20650,Wednesday
20650,Friday
20654,Tuesday
20655,Friday
20676,Friday
23237,Friday
20573,Monday
20573,Wednesday
20032,Monday
20032,Wednesday
20033,Tuesday
20033,Thursday
20074,Tuesday
20074,Thursday
20086,Monday
20086,Wednesday
20498,Tuesday
20498,Thursday
21399,Monday
21399,Wednesday
20297,Wednesday
20297,Thursday
20750,Wednesday
24033,Monday
24033,Wednesday
21470,Tuesday
21470,Thursday
20749,Monday
20749,Wednesday
20516,Monday
20516,Wednesday
20516,Friday
21097,Thursday
20686,Tuesday
20882,Wednesday
20511,Tuesday
20517,Monday
20517,Wednesday
20517,Friday
21603,Tuesday
21603,Thursday
20094,Tuesday
20094,Thursday
20133,Tuesday
20103,Thursday
24102,Wednesday
20104,Friday
23128,Tuesday
23128,Thursday
22554,Tuesday
22554,Thursday
23512,Monday
23512,Wednesday
22926,Tuesday
22926,Thursday
22555,Monday
23093,Monday
20557,Tuesday
20557,Thursday
22461,Monday
22461,Wednesday
22461,Friday
20007,Wednesday
23204,Tuesday
23204,Thursday
22021,Tuesday
22021,Thursday
21028,Monday
21028,Wednesday
21028,Friday
24650,Monday
24650,Wednesday
24650,Friday
20095,Tuesday
20095,Thursday
20008,Tuesday
20008,Thursday
20009,Tuesday
20009,Thursday
20010,Monday
20010,Wednesday
20010,Friday
20071,Monday
20071,Wednesday
20071,Friday
20075,Monday
20075,Wednesday
20075,Friday
20096,Tuesday
20096,Thursday
20121,Monday
20121,Wednesday
20121,Friday
20152,Tuesday
20152,Thursday
20170,Tuesday
20170,Thursday
20052,Wednesday
20970,Tuesday
20970,Thursday
21067,Monday
21067,Wednesday
21067,Friday
24651,Tuesday
24651,Thursday
22462,Tuesday
22462,Thursday
20011,Tuesday
20011,Thursday
20971,Monday
20971,Wednesday
20971,Friday
21068,Monday
21068,Wednesday
21068,Friday
21228,Wednesday
23365,Monday
22835,Tuesday
22835,Thursday
20317,Tuesday
20317,Thursday
20097,Tuesday
20097,Thursday
20012,Thursday
24576,Thursday
22836,Tuesday
22836,Thursday
24577,Tuesday
24577,Thursday
23368,Monday
23369,Friday
23355,Tuesday
23355,Thursday
22586,Wednesday
22586,Friday
24504,Monday
23065,Monday
24498,Monday
24498,Wednesday
24498,Friday
23551,Tuesday
23551,Thursday
20897,Wednesday
20897,Friday
24500,Monday
24500,Wednesday
24500,Friday
21418,Monday
21418,Wednesday
20904,Wednesday
20904,Friday
22589,Tuesday
22589,Thursday
21492,Wednesday
20625,Tuesday
20125,Tuesday
22188,Monday
22188,Wednesday
22188,Friday
22189,Monday
22189,Wednesday
22189,Friday
20131,Wednesday
22193,Tuesday
22193,Thursday
20127,Monday
20127,Wednesday
20127,Friday
22194,Tuesday
22194,Thursday
22195,Tuesday
22195,Thursday
20979,Tuesday
20979,Thursday
21493,Monday
21493,Wednesday
21493,Friday
20738,Tuesday
20738,Thursday
20130,Tuesday
20130,Thursday
20129,Monday
20129,Wednesday
20129,Friday
22187,Monday
22186,Monday
22183,Friday
21192,Friday
21236,Monday
20358,Monday
20126,Monday
20359,Thursday
21668,Tuesday
20189,Thursday
21240,Thursday
20392,Thursday
20394,Tuesday
22190,Monday
20395,Thursday
21494,Monday
21669,Tuesday
21193,Thursday
20737,Wednesday
20128,Tuesday
20554,Thursday
21670,Thursday
21194,Wednesday
21195,Wednesday
20242,Monday
22635,Wednesday
20243,Thursday
21196,Friday
20244,Thursday
20673,Thursday
20675,Wednesday
20245,Tuesday
22636,Wednesday
20393,Monday
22197,Wednesday
20246,Thursday
20247,Thursday
21243,Friday
22184,Friday
21672,Thursday
22192,Tuesday
20248,Thursday
20739,Tuesday
20249,Monday
21188,Thursday
20626,Wednesday
22191,Wednesday
20555,Wednesday
20627,Wednesday
20396,Monday
21190,Tuesday
20195,Thursday
20688,Thursday
20196,Thursday
22196,Tuesday
20355,Thursday
21284,Thursday
20581,Tuesday
21189,Tuesday
22185,Thursday
20580,Monday
20356,Tuesday
21191,Monday
20568,Tuesday
20357,Thursday
21187,Tuesday
21187,Thursday
21185,Wednesday
22701,Thursday
22767,Wednesday
21680,Wednesday
21197,Wednesday
21186,Monday
21198,Thursday
21199,Wednesday
21200,Monday
21489,Tuesday
21490,Tuesday
21491,Tuesday
21517,Friday
21518,Friday
21519,Thursday
21520,Thursday
21201,Thursday
23048,Tuesday
23048,Thursday
21559,Wednesday
21559,Friday
23049,Tuesday
23049,Thursday
21560,Tuesday
21560,Thursday
21561,Monday
21561,Wednesday
22206,Tuesday
22206,Thursday
21562,Wednesday
21562,Friday
23050,Monday
23051,Tuesday
23386,Tuesday
23386,Thursday
21563,Monday
21563,Wednesday
21563,Friday
23560,Tuesday
23560,Thursday
22964,Tuesday
24585,Tuesday
24585,Thursday
24586,Tuesday
24448,Tuesday
24448,Thursday
24587,Wednesday
21925,Monday
21925,Wednesday
24588,Tuesday
24588,Thursday
24590,Wednesday
22965,Tuesday
22965,Thursday
23392,Monday
23392,Wednesday
24454,Tuesday
24454,Thursday
24592,Tuesday
24592,Thursday
24550,Tuesday
24550,Thursday
21575,Monday
21575,Wednesday
24490,Tuesday
24490,Thursday
22161,Monday
22162,Tuesday
20906,Thursday
20808,Tuesday
20779,Monday
20779,Wednesday
20596,Monday
20596,Wednesday
20596,Friday
21796,Tuesday
21796,Thursday
22624,Monday
22637,Friday
24656,Monday
24656,Wednesday
24657,Monday
24657,Wednesday
22163,Thursday
24561,Tuesday
24561,Thursday
20789,Thursday
21245,Thursday
20564,Monday
20564,Wednesday
20565,Monday
20565,Wednesday
22927,Monday
22927,Wednesday
22556,Monday
22556,Wednesday
24556,Monday
24556,Wednesday
20727,Wednesday
20728,Wednesday
20726,Tuesday
20726,Thursday
21377,Monday
20706,Wednesday
20706,Friday
24564,Monday
24562,Wednesday
24562,Friday
21077,Monday
21077,Wednesday
24557,Tuesday
21791,Tuesday
21791,Thursday
24518,Tuesday
24518,Thursday
21173,Tuesday
21173,Thursday
24523,Monday
24523,Wednesday
24521,Monday
24521,Wednesday
24522,Monday
24522,Wednesday
24528,Tuesday
24528,Thursday
21574,Tuesday
21574,Thursday
22216,Tuesday
22216,Thursday
24409,Monday
24409,Wednesday
24410,Monday
24410,Wednesday
24412,Tuesday
24412,Thursday
23342,Wednesday
24413,Tuesday
24413,Thursday
24415,Tuesday
24415,Thursday
24419,Monday
24419,Wednesday
24420,Tuesday
24420,Thursday
24416,Monday
24416,Wednesday
24417,Monday
24417,Wednesday
22740,Monday
22740,Wednesday
24418,Monday
24418,Wednesday
22088,Tuesday
22088,Thursday
20518,Monday
20518,Wednesday
23252,Monday
23252,Wednesday
23402,Monday
23402,Wednesday
22558,Tuesday
22558,Thursday
22559,Monday
22559,Wednesday
22560,Monday
22560,Wednesday
22561,Tuesday
22561,Thursday
23403,Tuesday
23403,Thursday
21794,Tuesday
21794,Thursday
24560,Monday
24560,Wednesday
23660,Wednesday
24449,Tuesday
24449,Thursday
24494,Tuesday
24494,Thursday
24493,Tuesday
24493,Thursday
22562,Tuesday
22562,Thursday
22563,Monday
22564,Monday
22565,Tuesday
22565,Thursday
21692,Monday
20438,Tuesday
20438,Thursday
22022,Monday
22022,Wednesday
22022,Friday
20164,Tuesday
20164,Thursday
20458,Tuesday
20458,Thursday
20165,Tuesday
20165,Thursday
21662,Tuesday
21662,Wednesday
21662,Thursday
21662,Friday
20440,Tuesday
20440,Wednesday
20440,Thursday
20440,Friday
20441,Tuesday
20441,Wednesday
20441,Thursday
20441,Friday
22917,Tuesday
22917,Wednesday
22917,Thursday
22917,Friday
20442,Tuesday
20442,Wednesday
20442,Thursday
20442,Friday
20443,Tuesday
20443,Wednesday
20443,Thursday
20443,Friday
20445,Tuesday
20445,Wednesday
20445,Thursday
20445,Friday
20446,Tuesday
20446,Wednesday
20446,Thursday
20446,Friday
20299,Tuesday
20299,Wednesday
20299,Thursday
20299,Friday
20444,Tuesday
20444,Wednesday
20444,Thursday
20444,Friday
20447,Tuesday
20447,Wednesday
20447,Thursday
20447,Friday
20569,Tuesday
20569,Thursday
20968,Tuesday
20968,Wednesday
20968,Thursday
20968,Friday
22660,Thursday
20854,Tuesday
20853,Thursday
21234,Wednesday
20773,Tuesday
20852,Tuesday
20448,Wednesday
21514,Wednesday
21235,Thursday
20183,Tuesday
20338,Tuesday
20449,Tuesday
20599,Tuesday
20168,Thursday
20849,Monday
20849,Wednesday
20849,Friday
20851,Monday
20851,Wednesday
20851,Friday
20850,Monday
20850,Wednesday
20850,Friday
23858,Monday
23858,Wednesday
23858,Thursday
23858,Friday
23859,Monday
23859,Wednesday
23859,Thursday
23859,Friday
21010,Monday
21010,Wednesday
21010,Thursday
21010,Friday
21011,Monday
21011,Wednesday
21011,Thursday
21011,Friday
21012,Monday
21012,Wednesday
21012,Thursday
21012,Friday
22458,Monday
22458,Wednesday
22458,Thursday
22458,Friday
21013,Monday
21013,Wednesday
21013,Thursday
21013,Friday
23225,Monday
23225,Wednesday
23225,Thursday
23225,Friday
23521,Monday
23521,Wednesday
23521,Thursday
23521,Friday
23530,Monday
23530,Wednesday
23530,Thursday
23530,Friday
22200,Monday
22200,Tuesday
22200,Wednesday
22200,Thursday
20321,Monday
20321,Tuesday
20321,Wednesday
20321,Thursday
20322,Monday
20322,Tuesday
20322,Wednesday
20322,Thursday
20323,Monday
20323,Tuesday
20323,Wednesday
20323,Thursday
22918,Monday
22918,Tuesday
22918,Wednesday
22918,Thursday
22919,Monday
22919,Tuesday
22919,Wednesday
22919,Thursday
20324,Monday
20324,Tuesday
20324,Wednesday
20324,Friday
20325,Monday
20325,Tuesday
20325,Wednesday
20325,Friday
20326,Tuesday
20326,Thursday
20784,Monday
20784,Tuesday
20784,Wednesday
20784,Friday
20327,Monday
20327,Tuesday
20327,Wednesday
20327,Friday
21663,Monday
21663,Tuesday
21663,Wednesday
21663,Friday
20328,Monday
20328,Tuesday
20328,Wednesday
20328,Friday
21233,Tuesday
21233,Thursday
20329,Monday
20329,Tuesday
20329,Wednesday
20329,Friday
20678,Monday
20678,Wednesday
20436,Monday
20436,Tuesday
20436,Wednesday
20436,Friday
21232,Monday
21232,Tuesday
21232,Wednesday
21232,Friday
20330,Monday
20330,Tuesday
20330,Wednesday
20330,Friday
20450,Monday
20450,Tuesday
20450,Wednesday
20450,Friday
22661,Monday
22661,Wednesday
22662,Monday
22662,Tuesday
22662,Wednesday
22662,Friday
22772,Monday
22772,Tuesday
22772,Wednesday
22772,Friday
23219,Monday
23219,Tuesday
23219,Wednesday
23219,Friday
20044,Monday
20044,Tuesday
20044,Wednesday
20044,Thursday
20313,Monday
20313,Wednesday
21512,Monday
21512,Tuesday
21512,Wednesday
21512,Thursday
24087,Monday
24087,Tuesday
24087,Wednesday
24087,Thursday
21351,Monday
21351,Wednesday
21351,Friday
22828,Tuesday
22828,Wednesday
22828,Thursday
22828,Friday
20057,Thursday
21607,Thursday
20451,Thursday
20452,Thursday
20055,Thursday
20886,Thursday
21606,Thursday
21074,Thursday
21073,Monday
21073,Wednesday
21073,Friday
23531,Tuesday
23531,Thursday
24140,Tuesday
24140,Thursday
20045,Monday
20045,Wednesday
20783,Tuesday
20783,Thursday
20063,Monday
20063,Wednesday
21445,Tuesday
21445,Thursday
22920,Tuesday
22920,Thursday
21696,Tuesday
21696,Thursday
23226,Tuesday
23226,Thursday
23532,Tuesday
23532,Thursday
22129,Tuesday
22129,Thursday
21630,Monday
21630,Wednesday
21684,Tuesday
21684,Thursday
23061,Monday
23061,Wednesday
20885,Tuesday
20885,Thursday
23199,Tuesday
23199,Thursday
20855,Monday
20855,Wednesday
20855,Friday
20046,Tuesday
20046,Thursday
20570,Monday
20570,Wednesday
20570,Friday
20197,Monday
20197,Wednesday
20197,Friday
20777,Tuesday
20777,Thursday
20785,Tuesday
20785,Thursday
22459,Tuesday
22459,Thursday
23220,Monday
23220,Wednesday
23220,Friday
23221,Monday
23221,Wednesday
23221,Friday
20391,Monday
20391,Wednesday
20391,Thursday
20391,Friday
20920,Monday
20920,Wednesday
20920,Thursday
20920,Friday
22460,Friday
23212,Friday
24168,Tuesday
24168,Thursday
20254,Monday
20254,Wednesday
22207,Thursday
22208,Thursday
22743,Thursday
23703,Thursday
22204,Monday
22204,Wednesday
22921,Monday
22921,Wednesday
20351,Monday
20351,Wednesday
20351,Friday
21906,Tuesday
21906,Thursday
20198,Tuesday
20198,Thursday
20390,Tuesday
20390,Thursday
20199,Monday
20199,Wednesday
20199,Friday
20700,Tuesday
20700,Thursday
20209,Monday
20209,Wednesday
20209,Friday
20470,Thursday
22205,Thursday
20471,Thursday
20563,Thursday
20472,Thursday
20469,Tuesday
21419,Monday
21419,Wednesday
21419,Friday
24638,Monday
24638,Wednesday
24638,Friday
24524,Tuesday
24524,Thursday
23889,Tuesday
21499,Monday
21499,Wednesday
21653,Monday
21653,Wednesday
21653,Friday
20995,Thursday
20192,Tuesday
23091,Tuesday
23091,Thursday
21291,Wednesday
24628,Thursday
24640,Monday
24640,Wednesday
24640,Friday
22578,Monday
22578,Wednesday
22578,Friday
24538,Tuesday
24538,Thursday
24539,Monday
23006,Tuesday
23006,Thursday
23007,Tuesday
23007,Thursday
22580,Tuesday
22580,Thursday
23009,Monday
23009,Wednesday
24543,Wednesday
24544,Thursday
24545,Monday
24545,Wednesday
24672,Tuesday
24674,Thursday
23011,Monday
23011,Wednesday
23011,Friday
24546,Tuesday
23731,Tuesday
23012,Tuesday
24547,Wednesday
20633,Thursday
24630,Tuesday
24630,Thursday
24541,Tuesday
24541,Thursday
20405,Tuesday
20405,Thursday
20406,Tuesday
20406,Thursday
20501,Tuesday
20501,Thursday
20433,Tuesday
20433,Thursday
21058,Tuesday
21058,Thursday
20435,Tuesday
20435,Thursday
20434,Tuesday
20434,Thursday
23222,Tuesday
23222,Thursday
20404,Monday
20404,Wednesday
20984,Monday
20984,Wednesday
20255,Thursday
20256,Thursday
20257,Friday
20258,Friday
20259,Friday
20260,Friday
20261,Thursday
20262,Thursday
20263,Friday
20264,Friday
20265,Thursday
20266,Thursday
20267,Friday
20268,Friday
20269,Wednesday
21378,Wednesday
20270,Wednesday
21379,Wednesday
20271,Tuesday
20272,Tuesday
21380,Tuesday
20273,Tuesday
21381,Tuesday
20274,Tuesday
21382,Tuesday
20278,Thursday
20275,Wednesday
21383,Wednesday
20276,Thursday
21384,Thursday
20277,Wednesday
21385,Wednesday
22972,Friday
22973,Friday
20279,Wednesday
21386,Wednesday
20280,Thursday
21387,Thursday
20281,Thursday
21388,Thursday
21389,Friday
20282,Friday
21390,Friday
20283,Tuesday
20283,Thursday
20284,Tuesday
20284,Thursday
20285,Tuesday
20285,Thursday
20361,Friday
20362,Friday
20411,Friday
20439,Friday
20363,Wednesday
20364,Wednesday
20412,Wednesday
21391,Wednesday
21392,Wednesday
21393,Wednesday
20629,Wednesday
23215,Wednesday
23216,Wednesday
20360,Tuesday
20360,Thursday
24712,Wednesday
22971,Wednesday
21462,Monday
21462,Wednesday
21462,Friday
20140,Wednesday
20140,Friday
20141,Wednesday
20141,Friday
20142,Wednesday
20142,Friday
20156,Wednesday
20156,Friday
20210,Wednesday
20210,Friday
20211,Wednesday
20211,Friday
21459,Wednesday
21459,Friday
21511,Wednesday
21511,Friday
24100,Thursday
20213,Thursday
20365,Thursday
20366,Thursday
20367,Tuesday
20368,Tuesday
20369,Tuesday
20212,Thursday
20459,Tuesday
20460,Tuesday
20214,Tuesday
20632,Thursday
21096,Thursday
21698,Tuesday
21457,Tuesday
21458,Tuesday
21460,Thursday
21464,Thursday
21466,Thursday
21467,Thursday
22426,Thursday
21455,Monday
21455,Wednesday
21456,Monday
21456,Wednesday
21468,Monday
21471,Monday
21474,Tuesday
21475,Wednesday
21477,Wednesday
21479,Wednesday
21480,Wednesday
21481,Friday
22422,Monday
22423,Wednesday
23795,Wednesday
22597,Friday
20371,Friday
20413,Friday
23207,Friday
23218,Friday
20372,Thursday
21465,Thursday
22974,Thursday
21461,Thursday
20630,Thursday
22599,Thursday
22598,Tuesday
23209,Tuesday
23217,Tuesday
24099,Tuesday
20370,Monday
20370,Wednesday
24713,Monday
24714,Monday
24715,Monday
24716,Tuesday
20703,Tuesday
20703,Thursday
21604,Monday
21604,Wednesday
21907,Tuesday
21907,Thursday
21605,Monday
21605,Wednesday
23678,Monday
23996,Monday
23973,Monday
23974,Monday
20100,Thursday
24717,Monday
24717,Wednesday
24718,Monday
24718,Wednesday
20704,Tuesday
20704,Thursday
24711,Friday
23674,Friday
22671,Monday
22671,Wednesday
22671,Friday
22424,Monday
22424,Wednesday
23585,Monday
23585,Wednesday
22593,Monday
22593,Wednesday
23725,Monday
23725,Wednesday
24519,Tuesday
24519,Thursday
22025,Monday
22025,Wednesday
22594,Monday
22594,Wednesday
24520,Tuesday
24520,Thursday
23002,Tuesday
23002,Thursday
24742,Tuesday
24742,Thursday
22595,Tuesday
22595,Thursday
22970,Tuesday
22970,Thursday
24456,Monday
24456,Wednesday
24456,Friday
22105,Monday
22105,Wednesday
22105,Friday
22106,Monday
22106,Wednesday
22106,Friday
21395,Monday
21395,Wednesday
21395,Friday
21354,Tuesday
21354,Thursday
20702,Tuesday
20702,Thursday
